,School_type,Local_Ed_Auth,Estab_group,School_ID,Is_Closed,School_type_2,Rel_Denom,Selective_School,School_gender,School_feeder_sixth_form,School_primary,School_sixth_form,Num_pupils_GCSEs,Pct_Boys,DISAD_pct_GCSEpup,Prog8_overall_measure,Num_GCSEpup_all_Ebacc,Pct_GCSEpup_enter_Ebacc_Maths,Pct_GCSEpup_enter_Ebacc_Science,Pct_GCSEpup_enter_Ebacc_Humanities,Pct_GCSEpup_enter_Ebacc_Lang,Pct_GCSEpup_any_qual,Pct_GCSEpup_more_onelang,Pct_GCSEpup_3_sciences,Avg_num_GCSEs_equiv_pup,Prog8_band,Teachers_FTE,TAs_FTE,Staff_non_classroom,Pupil_Teacher_ratio,Mean_Gross_FTE_Sal
1334,0,391.0,4450.0,108525.0,0.0,FD,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,185.0,42.0,56.0,-0.41,0.0,96.0,95.0,64.0,7.0,96.0,2.0,9.0,6.5,4.0,91.4,15.6,23.7,12.0,42182.0
1335,0,391.0,4480.0,144271.0,0.0,ACC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,90.0,50.0,52.0,-0.65,0.0,96.0,93.0,64.0,2.0,98.0,0.0,27.0,7.2,5.0,41.8,24.3,18.5,15.8,43787.0
1337,0,392.0,4032.0,108640.0,0.0,FD,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,159.0,50.0,33.0,-0.3,22.0,98.0,97.0,94.0,22.0,98.0,0.0,0.0,8.7,4.0,73.3,24.3,28.2,14.9,40786.0
1339,0,800.0,4132.0,138522.0,0.0,ACC,None,OTHER NON SEL,MIXED,0.0,0.0,1.0,172.0,53.0,26.0,0.08,37.0,99.0,98.0,78.0,49.0,99.0,2.0,30.0,8.1,3.0,60.8,14.4,24.3,19.8,39528.0
1340,0,801.0,4030.0,109278.0,1.0,FD,None,OTHER NON SEL,MIXED,0.0,0.0,1.0,198.0,60.0,29.0,-0.57,17.0,98.0,96.0,68.0,27.0,99.0,1.0,9.0,8.1,5.0,71.3,18.9,26.8,17.3,40675.0
1341,0,801.0,4100.0,137440.0,0.0,ACC,Does not apply,OTHER NON SEL,MIXED,1.0,0.0,1.0,213.0,52.0,31.0,0.03,67.0,100.0,99.0,67.0,97.0,100.0,5.0,27.0,8.5,3.0,83.7,26.5,36.6,17.5,40232.0
1342,0,801.0,4101.0,141705.0,0.0,ACC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,124.0,46.0,44.0,0.12,60.0,99.0,98.0,85.0,72.0,100.0,8.0,23.0,9.3,3.0,52.8,12.2,22.6,17.5,37865.0
1343,0,801.0,4627.0,138855.0,0.0,ACC,Does not apply,OTHER NON SEL,MIXED,1.0,0.0,1.0,192.0,46.0,12.0,0.32,43.0,99.0,97.0,47.0,83.0,99.0,2.0,63.0,8.9,2.0,81.5,20.6,26.3,17.8,40687.0
1344,0,801.0,6907.0,135300.0,0.0,AC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,187.0,53.0,41.0,0.12,17.0,100.0,98.0,75.0,32.0,100.0,1.0,21.0,8.1,3.0,72.2,16.6,23.3,14.8,35813.0
1345,0,801.0,6909.0,135581.0,0.0,AC,Does not apply,OTHER NON SEL,GIRLS,0.0,0.0,1.0,133.0,0.0,23.0,0.64,97.0,100.0,99.0,99.0,97.0,100.0,14.0,59.0,9.3,1.0,56.4,5.6,23.6,14.9,32402.0
1346,0,841.0,4285.0,138089.0,0.0,ACC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,114.0,48.0,41.0,-0.31,17.0,98.0,96.0,91.0,20.0,99.0,0.0,0.0,8.2,4.0,56.8,8.8,19.0,13.7,39055.0
1347,0,845.0,4001.0,139689.0,0.0,SS,None,OTHER NON SEL,MIXED,0.0,0.0,1.0,25.0,32.0,24.0,-1.08,0.0,88.0,88.0,0.0,4.0,88.0,0.0,0.0,5.4,5.0,5.0,0.4,0.6,12.2,35085.0
1348,0,845.0,4036.0,138473.0,0.0,ACC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,226.0,48.0,21.0,0.35,24.0,99.0,96.0,83.0,27.0,98.0,2.0,42.0,9.4,2.0,66.0,12.6,28.2,19.6,39465.0
1349,0,845.0,4042.0,114594.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,132.0,50.0,19.0,0.56,70.0,99.0,97.0,76.0,86.0,99.0,4.0,24.0,8.9,1.0,41.7,8.6,13.4,17.5,40421.0
1350,0,850.0,4004.0,138437.0,0.0,AC,None,OTHER NON SEL,MIXED,0.0,0.0,0.0,91.0,37.0,45.0,-0.49,7.0,99.0,98.0,87.0,7.0,99.0,0.0,0.0,7.7,4.0,29.2,15.7,12.8,19.5,40243.0
1351,0,850.0,4100.0,137535.0,0.0,ACC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,164.0,51.0,18.0,0.11,53.0,99.0,99.0,98.0,53.0,99.0,3.0,46.0,8.8,3.0,51.3,11.3,23.2,16.6,41342.0
1352,0,850.0,4203.0,116446.0,0.0,FD,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,172.0,52.0,17.0,-0.62,33.0,97.0,96.0,67.0,41.0,97.0,1.0,25.0,8.4,5.0,58.6,16.5,17.6,16.5,38253.0
1353,0,850.0,4316.0,116473.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,157.0,51.0,49.0,-0.8,3.0,99.0,98.0,48.0,22.0,99.0,0.0,15.0,7.8,5.0,58.9,22.7,23.5,14.4,42085.0
1354,0,852.0,4264.0,116451.0,1.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,190.0,55.0,23.0,-0.71,27.0,100.0,99.0,91.0,28.0,100.0,1.0,16.0,8.2,5.0,64.6,17.0,25.9,14.5,38445.0
1355,0,855.0,4017.0,137170.0,0.0,ACC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,123.0,50.0,14.0,0.17,32.0,99.0,99.0,61.0,50.0,99.0,3.0,56.0,7.9,3.0,47.6,7.3,19.4,20.0,39112.0
1356,0,855.0,4021.0,141874.0,0.0,AC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,92.0,50.0,34.0,-0.37,25.0,99.0,99.0,72.0,39.0,97.0,3.0,57.0,8.8,4.0,29.1,11.6,15.3,18.4,42529.0
1357,0,855.0,4036.0,138819.0,0.0,ACC,None,OTHER NON SEL,MIXED,0.0,0.0,0.0,107.0,62.0,8.0,0.14,79.0,99.0,98.0,93.0,80.0,99.0,0.0,35.0,8.2,3.0,31.0,4.9,7.9,17.7,38380.0
1358,0,855.0,4503.0,138150.0,0.0,ACC,Church of England,OTHER NON SEL,MIXED,0.0,0.0,1.0,106.0,37.0,10.0,-0.25,25.0,99.0,98.0,86.0,26.0,99.0,0.0,46.0,9.1,4.0,69.3,13.3,24.0,17.3,38060.0
1359,0,855.0,4601.0,138298.0,0.0,ACC,Roman Catholic,OTHER NON SEL,MIXED,0.0,0.0,1.0,194.0,57.0,16.0,-0.15,12.0,98.0,97.0,37.0,34.0,99.0,2.0,41.0,8.1,3.0,78.7,10.6,27.7,16.5,37699.0
1360,0,856.0,4002.0,143857.0,0.0,AC,Does not apply,OTHER NON SEL,BOYS,0.0,0.0,0.0,178.0,100.0,31.0,-0.82,16.0,96.0,79.0,72.0,24.0,96.0,8.0,19.0,7.8,5.0,48.3,13.3,25.6,17.4,39407.0
1361,0,857.0,5404.0,136629.0,0.0,ACC,None,OTHER NON SEL,MIXED,0.0,0.0,0.0,172.0,49.0,9.0,0.2,27.0,99.0,100.0,83.0,38.0,99.0,3.0,39.0,8.6,2.0,54.0,12.7,22.4,16.8,36555.0
1362,0,881.0,4015.0,141328.0,0.0,AC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,74.0,62.0,18.0,0.21,1.0,100.0,100.0,32.0,15.0,100.0,5.0,9.0,7.1,3.0,26.4,0.7,8.2,17.2,41610.0
1363,0,881.0,4018.0,143639.0,0.0,AC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,59.0,63.0,36.0,-0.94,15.0,92.0,92.0,61.0,24.0,95.0,0.0,14.0,7.3,5.0,33.5,4.6,19.3,13.1,41645.0
1364,0,881.0,4026.0,139153.0,0.0,ACC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,176.0,56.0,15.0,0.12,28.0,99.0,99.0,98.0,29.0,99.0,2.0,20.0,8.9,3.0,64.2,12.1,25.1,17.1,40133.0
1365,0,881.0,4480.0,136863.0,0.0,ACC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,240.0,43.0,19.0,0.38,53.0,99.0,99.0,97.0,54.0,99.0,3.0,19.0,8.1,2.0,76.0,11.7,28.7,19.9,40964.0
1366,0,881.0,4701.0,115238.0,0.0,VA,Roman Catholic,OTHER NON SEL,MIXED,0.0,0.0,1.0,183.0,57.0,14.0,0.15,14.0,100.0,99.0,80.0,25.0,100.0,1.0,64.0,9.1,3.0,61.2,15.5,26.3,18.4,40747.0
1367,0,881.0,5404.0,137619.0,0.0,ACC,None,OTHER NON SEL,MIXED,0.0,0.0,1.0,287.0,46.0,23.0,0.15,37.0,99.0,99.0,90.0,40.0,99.0,2.0,14.0,9.1,3.0,114.7,17.9,39.8,13.9,37959.0
1368,0,881.0,5442.0,137727.0,0.0,ACC,None,OTHER NON SEL,MIXED,0.0,0.0,1.0,207.0,54.0,13.0,0.24,79.0,100.0,100.0,81.0,96.0,100.0,80.0,27.0,9.2,2.0,84.4,3.4,30.3,16.9,39888.0
1369,0,881.0,5455.0,137072.0,0.0,ACC,None,OTHER NON SEL,MIXED,0.0,0.0,1.0,94.0,45.0,37.0,-0.69,27.0,97.0,93.0,44.0,51.0,98.0,1.0,20.0,7.7,5.0,50.1,12.9,20.8,14.7,35582.0
1370,0,881.0,5466.0,115382.0,0.0,VA,Roman Catholic,OTHER NON SEL,MIXED,0.0,0.0,0.0,163.0,48.0,25.0,0.16,62.0,100.0,99.0,73.0,85.0,100.0,8.0,20.0,8.2,3.0,45.1,16.4,21.8,18.9,39146.0
1371,0,881.0,6906.0,135652.0,0.0,AC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,211.0,54.0,14.0,-0.18,35.0,99.0,98.0,91.0,36.0,99.0,0.0,13.0,7.7,4.0,75.5,14.2,26.7,17.9,40970.0
1372,0,882.0,5447.0,137310.0,0.0,ACC,Roman Catholic,NON SEL IN HIGHLY SEL AREA,BOYS,0.0,0.0,1.0,149.0,100.0,14.0,0.43,20.0,98.0,98.0,81.0,23.0,99.0,1.0,28.0,8.8,2.0,54.6,10.8,21.7,18.5,38834.0
1373,0,883.0,4000.0,139578.0,0.0,AC,None,OTHER NON SEL,MIXED,0.0,0.0,0.0,111.0,56.0,31.0,-0.48,37.0,100.0,99.0,86.0,39.0,98.0,1.0,20.0,8.3,4.0,45.1,12.2,15.0,16.8,36198.0
1374,0,883.0,6906.0,135960.0,0.0,AC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,80.0,48.0,39.0,-0.5,10.0,98.0,98.0,70.0,11.0,98.0,0.0,0.0,7.3,4.0,34.0,9.2,12.3,16.5,40351.0
1375,0,884.0,4004.0,137703.0,0.0,ACC,None,OTHER NON SEL,MIXED,0.0,0.0,0.0,59.0,47.0,19.0,-0.42,15.0,98.0,98.0,83.0,19.0,100.0,0.0,61.0,8.6,4.0,24.5,3.3,8.2,13.1,37959.0
1376,0,884.0,4021.0,137073.0,0.0,ACC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,75.0,52.0,13.0,0.18,31.0,99.0,99.0,68.0,36.0,100.0,1.0,32.0,9.1,3.0,23.2,6.8,7.6,16.9,38151.0
1377,0,884.0,4600.0,116991.0,0.0,VA,Church of England,OTHER NON SEL,MIXED,0.0,0.0,0.0,203.0,52.0,10.0,-0.19,48.0,97.0,95.0,95.0,50.0,99.0,1.0,24.0,8.7,4.0,55.9,23.2,21.8,19.1,40918.0
1378,0,916.0,4012.0,115720.0,0.0,FD,None,OTHER NON SEL,MIXED,0.0,0.0,0.0,107.0,0.0,30.0,0.28,21.0,98.0,99.0,62.0,34.0,98.0,2.0,15.0,7.7,2.0,41.8,11.4,16.4,14.5,40473.0
1379,0,916.0,4032.0,115723.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,183.0,59.0,14.0,-0.48,14.0,99.0,99.0,73.0,23.0,99.0,2.0,35.0,9.6,4.0,65.2,16.8,19.1,16.7,40822.0
1380,0,916.0,4064.0,137298.0,0.0,ACC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,226.0,52.0,16.0,-0.15,5.0,99.0,99.0,74.0,9.0,99.0,0.0,6.0,7.7,3.0,67.5,17.9,26.0,17.3,40275.0
1381,1,916.0,5403.0,136353.0,0.0,ACC,None,SEL,MIXED,0.0,0.0,1.0,122.0,51.0,1.0,0.85,73.0,100.0,89.0,88.0,84.0,100.0,19.0,87.0,10.6,1.0,61.9,1.3,25.5,17.5,40026.0
1382,1,916.0,5404.0,136578.0,0.0,ACC,None,SEL,MIXED,0.0,0.0,1.0,125.0,100.0,4.0,0.66,73.0,99.0,99.0,96.0,75.0,99.0,2.0,64.0,9.2,1.0,53.3,6.6,15.4,17.8,37152.0
1383,0,916.0,5417.0,136764.0,0.0,ACC,None,OTHER NON SEL,MIXED,0.0,0.0,0.0,94.0,41.0,26.0,-0.08,54.0,99.0,98.0,88.0,56.0,99.0,3.0,33.0,7.7,3.0,32.2,9.3,10.3,15.2,39889.0
1384,0,916.0,5419.0,137217.0,0.0,ACC,None,OTHER NON SEL,MIXED,0.0,0.0,0.0,172.0,52.0,13.0,-0.01,22.0,99.0,99.0,78.0,26.0,99.0,1.0,41.0,8.3,3.0,49.0,12.4,22.6,17.6,40066.0
1385,0,916.0,5420.0,136527.0,0.0,ACC,None,OTHER NON SEL,MIXED,0.0,0.0,0.0,181.0,48.0,16.0,-0.03,33.0,99.0,99.0,82.0,36.0,99.0,2.0,32.0,8.1,3.0,59.7,10.6,24.7,15.3,37426.0
1386,0,916.0,6906.0,136199.0,0.0,AC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,138.0,74.0,54.0,-1.13,49.0,97.0,96.0,89.0,52.0,97.0,12.0,0.0,7.6,5.0,51.5,19.4,24.1,16.4,37492.0
1387,0,919.0,4004.0,139416.0,0.0,UTC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,49.0,31.0,24.0,-0.5,0.0,98.0,94.0,20.0,2.0,98.0,0.0,10.0,7.1,3.0,23.0,3.0,8.9,15.1,39362.0
1388,0,919.0,4005.0,117500.0,0.0,FD,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,177.0,50.0,15.0,0.14,51.0,99.0,98.0,88.0,55.0,100.0,1.0,15.0,8.1,3.0,65.3,11.2,29.8,17.4,40641.0
1389,0,919.0,4011.0,137038.0,0.0,ACC,Does not apply,OTHER NON SEL,BOYS,0.0,0.0,1.0,171.0,100.0,13.0,0.19,78.0,99.0,99.0,85.0,81.0,100.0,2.0,35.0,9.3,3.0,62.6,8.4,20.7,18.1,36932.0
1390,0,919.0,4014.0,137847.0,0.0,ACC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,177.0,51.0,24.0,-0.5,39.0,100.0,99.0,69.0,55.0,100.0,4.0,31.0,9.7,4.0,68.3,11.7,30.8,16.0,42835.0
1391,0,919.0,4021.0,141004.0,0.0,UTC,None,OTHER NON SEL,MIXED,0.0,0.0,1.0,33.0,58.0,24.0,-0.49,0.0,97.0,97.0,0.0,21.0,100.0,0.0,3.0,6.5,3.0,12.0,1.0,5.0,15.1,52250.0
1392,0,919.0,4022.0,142051.0,0.0,AC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,151.0,54.0,32.0,-0.45,31.0,97.0,96.0,70.0,44.0,97.0,3.0,20.0,7.9,4.0,56.0,11.0,23.3,15.4,42940.0
1393,0,919.0,4029.0,117512.0,1.0,FD,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,96.0,48.0,36.0,-0.17,9.0,99.0,86.0,91.0,10.0,97.0,1.0,10.0,8.3,3.0,38.3,10.5,23.8,13.6,41243.0
1394,0,933.0,4508.0,123893.0,0.0,VC,Church of England,OTHER NON SEL,MIXED,0.0,0.0,1.0,150.0,50.0,19.0,-0.08,39.0,99.0,99.0,86.0,47.0,99.0,5.0,20.0,8.9,3.0,33.5,6.6,14.6,15.0,40845.0
1395,0,935.0,4009.0,138250.0,0.0,F,None,OTHER NON SEL,MIXED,0.0,0.0,0.0,80.0,49.0,21.0,-0.3,13.0,96.0,96.0,71.0,18.0,98.0,0.0,0.0,9.1,4.0,29.6,6.0,9.8,16.1,37517.0
1396,0,935.0,4033.0,139867.0,0.0,ACC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,178.0,47.0,29.0,0.15,39.0,99.0,98.0,83.0,42.0,99.0,4.0,30.0,9.0,3.0,72.7,15.2,21.3,15.3,37308.0
1397,0,935.0,4040.0,136782.0,0.0,ACC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,171.0,58.0,9.0,0.36,70.0,100.0,100.0,70.0,98.0,100.0,24.0,70.0,10.4,2.0,67.8,6.8,16.2,16.2,37102.0
1398,0,935.0,4095.0,139288.0,0.0,ACC,None,OTHER NON SEL,MIXED,0.0,0.0,0.0,188.0,50.0,31.0,-0.24,29.0,96.0,95.0,78.0,35.0,98.0,4.0,8.0,8.2,4.0,63.1,17.5,25.2,16.0,39699.0
1399,0,935.0,4096.0,144214.0,0.0,ACC,None,OTHER NON SEL,MIXED,0.0,0.0,0.0,146.0,51.0,23.0,0.23,49.0,99.0,99.0,88.0,51.0,99.0,1.0,60.0,8.9,2.0,43.7,9.0,17.7,16.2,36322.0
1400,0,935.0,4097.0,137218.0,0.0,ACC,None,OTHER NON SEL,MIXED,0.0,0.0,0.0,179.0,38.0,13.0,0.04,31.0,100.0,99.0,89.0,35.0,100.0,2.0,58.0,9.5,3.0,52.8,14.4,17.5,17.3,38696.0
1401,0,936.0,4005.0,144503.0,0.0,ACC,None,OTHER NON SEL,MIXED,0.0,0.0,1.0,179.0,48.0,30.0,-0.32,58.0,98.0,92.0,91.0,60.0,98.0,3.0,8.0,7.8,4.0,59.8,16.7,16.5,15.1,38550.0
1403,0,936.0,4460.0,143903.0,0.0,ACC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,155.0,52.0,25.0,-0.21,18.0,99.0,98.0,65.0,35.0,99.0,1.0,24.0,8.7,4.0,54.7,17.4,23.4,16.0,42830.0
1404,0,936.0,4464.0,136832.0,0.0,ACC,None,OTHER NON SEL,MIXED,0.0,0.0,0.0,102.0,56.0,34.0,-0.04,27.0,96.0,96.0,96.0,27.0,97.0,2.0,26.0,8.1,3.0,49.9,9.6,21.1,13.5,35580.0
1405,0,936.0,4619.0,125276.0,0.0,VA,Roman Catholic,OTHER NON SEL,MIXED,0.0,0.0,1.0,177.0,54.0,14.0,0.82,47.0,100.0,99.0,86.0,52.0,100.0,3.0,36.0,9.5,1.0,65.1,11.8,22.4,17.1,39381.0
1406,0,936.0,5400.0,139193.0,0.0,ACC,None,OTHER NON SEL,MIXED,0.0,0.0,1.0,155.0,46.0,15.0,0.54,57.0,99.0,98.0,90.0,61.0,99.0,6.0,34.0,9.7,1.0,65.2,9.3,19.8,16.2,40985.0
1407,0,936.0,5404.0,136534.0,0.0,ACC,None,OTHER NON SEL,BOYS,0.0,0.0,1.0,244.0,100.0,8.0,0.5,32.0,100.0,98.0,84.0,39.0,100.0,2.0,45.0,8.5,1.0,108.1,12.1,24.2,16.7,39105.0
1408,0,936.0,5408.0,143808.0,0.0,ACC,None,OTHER NON SEL,MIXED,0.0,0.0,0.0,136.0,57.0,24.0,-0.31,13.0,99.0,96.0,60.0,22.0,99.0,1.0,18.0,8.6,4.0,41.9,10.8,18.6,16.8,41815.0
1409,0,936.0,5410.0,137237.0,0.0,ACC,None,OTHER NON SEL,MIXED,0.0,0.0,0.0,194.0,40.0,10.0,0.18,47.0,99.0,97.0,81.0,53.0,99.0,2.0,58.0,9.2,3.0,53.7,12.6,24.9,19.0,39856.0
1410,0,815.0,4003.0,143138.0,0.0,AC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,74.0,49.0,32.0,0.32,32.0,100.0,99.0,96.0,32.0,100.0,1.0,34.0,8.6,2.0,26.4,4.5,8.8,14.4,40150.0
1411,0,815.0,4004.0,121663.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,72.0,51.0,17.0,-0.46,24.0,100.0,100.0,92.0,31.0,100.0,0.0,0.0,7.9,4.0,26.5,5.0,18.0,18.3,38506.0
1412,0,815.0,4022.0,121665.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,119.0,41.0,9.0,0.87,41.0,99.0,99.0,91.0,44.0,100.0,5.0,24.0,8.0,1.0,33.0,3.7,10.9,20.1,35745.0
1413,0,815.0,4039.0,121667.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,178.0,60.0,15.0,0.0,38.0,98.0,92.0,81.0,43.0,99.0,2.0,33.0,7.6,3.0,65.2,16.8,29.3,12.9,38196.0
1414,0,815.0,4047.0,141930.0,0.0,ACC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,185.0,48.0,12.0,-0.23,47.0,97.0,90.0,72.0,62.0,99.0,0.0,42.0,7.4,4.0,71.0,10.3,19.6,16.4,40716.0
1415,0,815.0,4052.0,121670.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,107.0,45.0,12.0,0.02,31.0,100.0,100.0,94.0,31.0,100.0,0.0,19.0,8.5,3.0,24.6,4.4,10.8,21.6,37335.0
1416,0,815.0,4054.0,121671.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,119.0,48.0,13.0,0.12,44.0,97.0,97.0,83.0,55.0,99.0,7.0,0.0,8.7,3.0,61.0,10.7,20.8,14.0,36300.0
1417,0,815.0,4070.0,121675.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,193.0,50.0,38.0,-0.41,18.0,99.0,97.0,89.0,18.0,99.0,1.0,20.0,7.7,4.0,62.9,8.7,35.0,16.1,36719.0
1418,0,815.0,4073.0,143288.0,0.0,ACC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,196.0,48.0,23.0,0.45,52.0,99.0,99.0,88.0,53.0,99.0,0.0,31.0,7.9,2.0,52.6,20.3,19.6,18.7,41784.0
1419,0,815.0,4074.0,121678.0,0.0,VC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,175.0,48.0,15.0,-0.14,33.0,99.0,99.0,94.0,34.0,99.0,1.0,37.0,8.4,3.0,60.9,10.8,38.1,18.1,37040.0
1420,0,815.0,4075.0,121679.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,83.0,52.0,13.0,-0.01,20.0,99.0,99.0,93.0,20.0,99.0,1.0,29.0,9.0,3.0,25.0,2.0,4.5,15.6,38953.0
1421,0,815.0,4076.0,121680.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,236.0,52.0,14.0,0.24,33.0,100.0,100.0,66.0,42.0,100.0,2.0,99.0,9.8,2.0,87.5,17.1,16.5,15.5,36587.0
1422,0,815.0,4152.0,136728.0,0.0,ACC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,108.0,56.0,27.0,0.16,24.0,100.0,100.0,83.0,29.0,100.0,1.0,0.0,7.9,3.0,41.9,12.9,22.0,18.3,38994.0
1423,0,815.0,4202.0,121687.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,259.0,52.0,10.0,0.07,32.0,100.0,99.0,78.0,44.0,100.0,1.0,12.0,7.9,3.0,85.9,25.4,23.0,17.6,38015.0
1424,0,815.0,4203.0,137412.0,0.0,ACC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,92.0,47.0,24.0,0.75,3.0,99.0,99.0,70.0,7.0,99.0,0.0,79.0,8.8,1.0,35.6,10.3,11.8,18.4,35462.0
1425,0,815.0,4206.0,121690.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,54.0,59.0,11.0,0.61,9.0,98.0,98.0,74.0,19.0,98.0,0.0,39.0,8.9,1.0,20.9,7.4,4.7,13.9,41550.0
1426,0,815.0,4210.0,136736.0,0.0,ACC,None,OTHER NON SEL,MIXED,0.0,0.0,1.0,259.0,54.0,12.0,0.13,19.0,99.0,99.0,82.0,35.0,100.0,3.0,22.0,8.9,3.0,89.5,15.3,31.9,19.4,40025.0
1428,0,815.0,4216.0,121695.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,109.0,46.0,22.0,-0.09,81.0,99.0,98.0,92.0,81.0,99.0,0.0,43.0,8.6,3.0,45.4,6.8,23.1,16.5,35534.0
1429,0,815.0,4217.0,136896.0,0.0,ACC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,255.0,49.0,16.0,-0.13,76.0,99.0,99.0,90.0,80.0,100.0,4.0,29.0,8.1,3.0,102.8,10.8,37.9,14.6,37962.0
1430,0,815.0,4221.0,121699.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,126.0,50.0,16.0,-0.1,6.0,99.0,99.0,52.0,20.0,99.0,0.0,44.0,7.3,3.0,38.0,7.5,7.6,14.7,37361.0
1431,0,815.0,4223.0,121700.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,51.0,51.0,16.0,0.34,0.0,100.0,94.0,76.0,0.0,100.0,0.0,37.0,7.5,3.0,20.8,7.2,7.6,16.9,36716.0
1432,0,815.0,4225.0,121702.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,217.0,47.0,23.0,0.01,13.0,100.0,100.0,92.0,17.0,100.0,1.0,73.0,9.1,3.0,65.1,12.7,17.8,17.6,38198.0
1433,0,815.0,4232.0,144929.0,0.0,ACC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,99.0,56.0,21.0,0.24,29.0,97.0,97.0,88.0,32.0,97.0,0.0,31.0,9.2,3.0,30.2,11.3,13.8,17.1,39876.0
1434,0,815.0,4604.0,121714.0,0.0,VA,Roman Catholic,OTHER NON SEL,MIXED,0.0,0.0,0.0,90.0,46.0,19.0,0.29,37.0,100.0,99.0,96.0,38.0,100.0,2.0,0.0,7.9,2.0,37.9,8.4,6.7,15.4,38325.0
1435,0,815.0,4605.0,121715.0,0.0,VA,Roman Catholic/Church of England,OTHER NON SEL,MIXED,0.0,0.0,0.0,88.0,49.0,14.0,0.98,72.0,100.0,100.0,97.0,73.0,100.0,2.0,15.0,9.2,1.0,29.4,5.3,4.7,16.4,38464.0
1436,0,815.0,4609.0,121717.0,0.0,VA,Roman Catholic,OTHER NON SEL,MIXED,1.0,0.0,1.0,209.0,42.0,7.0,0.58,79.0,100.0,100.0,97.0,80.0,100.0,12.0,36.0,9.5,1.0,85.2,13.4,38.7,17.1,35727.0
1437,0,815.0,4610.0,121718.0,0.0,VA,Roman Catholic,OTHER NON SEL,MIXED,0.0,0.0,0.0,90.0,58.0,14.0,-0.08,20.0,94.0,93.0,51.0,33.0,98.0,1.0,57.0,9.1,3.0,26.4,7.5,12.4,18.0,38285.0
